tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,subject,Activity
0.23433414,0.002146925,-0.065573512,-0.32837341,-0.044267722,-0.37719984,-0.36391848,-0.063430113,-0.37638573,-0.10839185,-0.096934739,-0.47194161,0.28186034,-0.023537226,0.38690969,3,WALKING
0.31359331,-0.00453434,-0.090344735,-0.32258581,-0.006967437,-0.38819473,-0.34803306,-0.021451101,-0.3890381,-0.10839185,-0.11812309,-0.47194161,0.28186034,-0.022022655,0.39709798,3,WALKING
0.35077557,-0.035447483,-0.14039506,-0.35119236,0.10840918,-0.33969478,-0.37752747,0.049216526,-0.3666893,-0.2732864,-0.038538624,-0.5095567,0.34612716,-0.08675614,0.27185012,3,WALKING
0.27225339,-0.051844795,-0.13813305,-0.38309115,0.063489307,-0.30104259,-0.41628344,0.017171162,-0.34252103,-0.27567932,-0.038538624,-0.51798387,0.30391397,-0.08675614,0.20906565,3,WALKING
0.22209307,-0.006924367,-0.1083546,-0.355257,-0.11666326,-0.3827464,-0.39778226,-0.10652794,-0.39527653,-0.054527722,-0.05508768,-0.48555428,0.30391397,0.018031082,0.20906565,3,WALKING
0.22819872,-0.008773346,-0.11829796,-0.35978987,-0.10385001,-0.42249137,-0.41117136,-0.11525406,-0.42732163,-0.054527722,-0.18316822,-0.48555428,0.34930649,-0.008488785,0.42582661,3,WALKING
0.26561363,-0.019763709,-0.13399699,-0.41098108,-0.043445002,-0.40182424,-0.46242338,-0.062018533,-0.42417374,-0.12879777,0.06360981,-0.52803282,0.3746797,-0.008488785,0.3886563,3,WALKING
0.29782733,-0.003873305,-0.088706907,-0.4550482,0.002609419,-0.39299478,-0.48765573,-0.028755829,-0.39691631,-0.25066756,0.077679177,-0.50114303,0.3746797,0.05513265,0.3886563,3,WALKING
0.33591127,0.003170129,-0.14806525,-0.19144417,-0.15598694,-0.35881604,-0.27524501,-0.24216468,-0.36659698,0.24557188,-0.15699706,-0.36204153,0.39062635,0.039940385,0.36202029,3,WALKING_DOWNSTAIRS
0.2951506,-0.001948173,-0.16404088,-0.19491683,-0.28773878,-0.44119232,-0.27257539,-0.3205221,-0.4351348,0.24557188,-0.20276508,-0.53618057,0.31594838,0.28157525,0.36202029,3,WALKING_DOWNSTAIRS
0.35136911,-0.043342194,-0.18324544,-0.21984871,-0.14983829,-0.41518412,-0.31260549,-0.23269896,-0.42078943,0.3309167,-0.072264863,-0.53618057,0.31594838,-0.16239456,0.2801876,3,WALKING_DOWNSTAIRS
0.22365083,-0.014994443,-0.20351016,-0.30766014,-0.082587932,-0.46435492,-0.44344402,-0.17144416,-0.48681757,0.3309167,-0.032805115,-0.56934016,0.30847634,-0.16239456,0.2801876,3,WALKING_DOWNSTAIRS
0.2269563,-0.011145835,-0.085405118,-0.19657033,-0.14708527,-0.34940388,-0.29236418,-0.1726459,-0.3723118,0.26206694,-0.032805115,-0.15607812,0.29188068,0.14871582,0.48856775,3,WALKING_DOWNSTAIRS
0.35190941,-0.031399701,-0.071041141,-0.089973058,-0.17787041,-0.2955764,-0.17116614,-0.22540009,-0.34071586,0.41531241,-0.10877488,-0.15607812,0.29188068,0.14871582,0.25980782,3,WALKING_DOWNSTAIRS
0.26049931,-0.016522642,-0.10016893,-0.20310755,-0.24484746,-0.31121037,-0.30778755,-0.33376571,-0.30412984,0.41531241,-0.10877488,-0.30220031,0.3244078,0.053154046,0.25980782,3,WALKING_DOWNSTAIRS
0.27854618,-0.018912952,-0.038705715,-0.17323934,-0.25642866,-0.33434895,-0.23381499,-0.3121547,-0.27339642,0.20496685,-0.22391948,-0.30220031,0.32183946,0.053154046,0.48483207,3,WALKING_DOWNSTAIRS
0.27317626,-0.02538602,-0.12691636,-0.14748068,-0.25704429,-0.35164795,-0.20601856,-0.28556614,-0.31861597,0.19369248,-0.22391948,-0.42421704,0.32183946,0.19487153,0.50781524,3,WALKING_DOWNSTAIRS
0.33965369,-0.001180002,-0.11949014,-0.18126779,-0.19068849,-0.4406065,-0.2506508,-0.21117088,-0.41231183,0.11671169,-0.19030983,-0.51135157,0.29059149,0.092317328,0.5340426,3,WALKING_DOWNSTAIRS
0.18861068,-0.029963971,-0.10726699,-0.20814591,-0.3447866,-0.45437341,-0.2643273,-0.33062585,-0.43907016,0.050614598,-0.24661317,-0.41578417,0.32267687,0.36985597,0.55706376,3,WALKING_DOWNSTAIRS
0.35668201,-0.008486584,-0.1344078,-0.28552024,-0.23826712,-0.40379739,-0.35343832,-0.27044891,-0.415372,0.15956831,0.14706732,-0.41578417,0.32267687,0.32458181,0.38739562,3,WALKING_DOWNSTAIRS
0.37473871,0.005702517,-0.15411427,-0.27930702,-0.1632893,-0.4436961,-0.39383391,-0.22527671,-0.48575893,0.44622461,0.14706732,-0.49568082,0.42395121,0.23430946,0.38739562,3,WALKING_DOWNSTAIRS
0.30192251,-0.036593718,-0.058174666,-0.10592436,-0.14760326,-0.41973523,-0.20544136,-0.16134562,-0.44678323,0.44622461,-0.077916285,-0.36525156,0.23694866,0.21637971,0.51260253,3,WALKING_DOWNSTAIRS
0.2759498,-0.054026822,-0.13384613,-0.13600198,-0.037694911,-0.33000864,-0.21148853,-0.078601847,-0.32094985,0.3305693,-0.1198423,-0.36525156,0.23694866,0.066045788,0.43836997,3,WALKING_DOWNSTAIRS
0.13869448,0.003565047,-0.15191849,-0.21971712,-0.10595294,-0.3083072,-0.35864643,-0.16645495,-0.29040185,0.34192905,-0.1198423,-0.45012205,0.28357706,0.066045788,0.30988367,3,WALKING_DOWNSTAIRS
0.34347369,-0.022355798,-0.065401386,0.033969279,-0.20329186,-0.3587323,-0.053885521,-0.14972849,-0.36765287,0.54832492,0.012125378,-0.38048258,0.2520363,0.33145181,0.30988367,3,WALKING_DOWNSTAIRS
0.424807,-0.029256313,-0.10082195,0.022873097,-0.13119711,-0.38601707,-0.056250536,-0.10022889,-0.42367574,0.54832492,0.012125378,-0.28895604,0.2520363,0.07126469,0.36841581,3,WALKING_DOWNSTAIRS
0.20078516,-0.034157855,-0.11756235,-0.075627192,-0.083392737,-0.29231794,-0.18183425,-0.056119094,-0.28975617,0.46320554,0.001269873,-0.40959686,0.26473998,0.19200995,0.25775448,3,WALKING_DOWNSTAIRS
0.42756169,-0.04476333,-0.15594,-0.034277353,-0.067030885,-0.35204894,-0.12058338,-0.043076595,-0.34146985,0.46320554,0.001269873,-0.40959686,0.27415191,0.24593509,0.39770089,3,WALKING_DOWNSTAIRS
0.38293696,-0.03714332,-0.18415952,-0.017010634,-0.009036823,-0.38955712,-0.11391079,0.015672903,-0.38719202,0.46098247,-0.028043798,-0.43410223,0.27415191,-0.052033681,0.39770089,3,WALKING_DOWNSTAIRS
0.19855719,0.009256533,-0.067628765,-0.045371039,0.007035042,-0.41592442,-0.16969956,-0.004667103,-0.40753138,0.45184858,0.099583401,-0.43225537,0.077339938,-0.052033681,0.53616725,3,WALKING_DOWNSTAIRS
0.24951885,0.003926137,-0.13222697,0.050867653,0.024075773,-0.27933481,-0.057747066,0.035966119,-0.29158657,0.59322503,0.099583401,-0.43225537,0.077339938,0.24638295,0.20141689,3,WALKING_DOWNSTAIRS
0.22801284,-0.004283871,-0.18091127,-0.010687443,0.041372954,-0.25034602,-0.12349222,0.016484238,-0.25058841,0.59322503,-0.019377728,-0.35388708,0.25297391,0.04360313,0.20141689,3,WALKING_DOWNSTAIRS
0.33410992,-0.009325583,-0.033509767,0.019273746,0.034941083,-0.25799898,-0.051373716,0.013283481,-0.2548347,0.39380527,0.015208555,-0.35388708,-0.12569142,0.04360313,0.34669286,3,WALKING_DOWNSTAIRS
0.27667259,-0.035498731,-0.038827229,0.12056426,0.10567579,-0.28876878,0.052221542,0.14848807,-0.33068548,0.49629993,0.016523356,-0.45158377,-0.12569142,0.098219659,0.248877,3,WALKING_DOWNSTAIRS
0.12138473,-0.10053922,-0.17815767,-0.30231286,-0.15407803,-0.2985209,-0.3676246,-0.16093213,-0.27715551,0.10252915,-0.17091941,-0.48579166,0.084623132,-0.000127809,0.41552246,3,WALKING_UPSTAIRS
0.2336308,-0.019329601,-0.094497397,-0.31918849,-0.15224196,-0.36952349,-0.37636296,-0.15623481,-0.31943369,-0.13709816,-0.20602164,-0.48579166,0.26606801,0.18669741,0.52161735,3,WALKING_UPSTAIRS
0.29920213,0.000889101,-0.089378321,-0.31659004,-0.1355196,-0.45058239,-0.36376855,-0.15331994,-0.41273273,-0.13709816,-0.2311238,-0.49521048,0.26606801,0.20427438,0.5516831,3,WALKING_UPSTAIRS
0.32127063,0.011140914,-0.13121135,-0.28011082,0.008197172,-0.44046173,-0.33018474,-0.046248941,-0.43807464,-0.071050001,-0.036739295,-0.53439128,0.23927337,0.012297934,0.38590061,3,WALKING_UPSTAIRS
0.22828647,-0.049432753,-0.15446376,-0.24290047,0.019327463,-0.34560698,-0.30028775,-0.023993797,-0.31618048,-0.071050001,-0.036739295,-0.49865034,0.23927337,0.007099549,0.38590061,3,WALKING_UPSTAIRS
0.24339753,-0.052324131,-0.094515087,-0.32111225,0.04693562,-0.44797848,-0.3851589,0.052282363,-0.43456166,-0.092439616,-0.15150914,-0.49865034,0.24031223,0.007099549,0.49732633,3,WALKING_UPSTAIRS
0.38982759,0.016545606,-0.06136722,-0.30266311,0.046780872,-0.49132875,-0.38583962,0.026905639,-0.49454883,0.069007169,-0.15150914,-0.41158994,0.28056599,0.11001127,0.6127499,3,WALKING_UPSTAIRS
0.31137714,-0.025184805,-0.14714418,-0.2982036,-0.105104,-0.37263937,-0.38301061,-0.14594661,-0.36075571,0.069007169,-0.18517738,-0.41158994,0.27541523,0.11546774,0.54320929,3,WALKING_UPSTAIRS
0.28896163,-0.032060168,-0.1872688,-0.33198005,-0.13249736,-0.39944211,-0.39143351,-0.13271956,-0.35601595,-0.13994177,-0.18991525,-0.50553605,0.27541523,0.12838699,0.54320929,3,WALKING_UPSTAIRS
0.12803974,-0.17149004,-0.20126496,-0.31770533,-0.076935093,-0.3030659,-0.35845031,-0.11414232,-0.29169351,-0.19828626,-0.28799503,-0.36751933,0.21893387,-0.057903406,0.50183102,3,WALKING_UPSTAIRS
0.30984748,-0.076027687,-0.12892162,-0.28359065,0.003682121,-0.27797439,-0.31669169,0.023770404,-0.24373272,-0.19301378,-0.1785046,-0.36751933,0.32897512,0.068301399,0.50446545,3,WALKING_UPSTAIRS
0.39052715,-0.011742366,-0.067125388,-0.30829041,0.052510101,-0.36619913,-0.35536285,0.072635184,-0.34299755,-0.047398592,-0.13799851,-0.41993469,0.32897512,0.16041695,0.50446545,3,WALKING_UPSTAIRS
0.3067724,0.002793494,-0.12185912,-0.38727092,0.065222666,-0.33869584,-0.44769558,0.058283554,-0.3301641,-0.047398592,-0.13799851,-0.42391826,0.30220463,0.031643051,0.46123715,3,WALKING_UPSTAIRS
0.17543173,-0.055660281,-0.13085221,-0.37836187,0.056275947,-0.33225363,-0.41450768,0.015298023,-0.33484412,-0.27739308,-0.21042172,-0.25429871,0.30220463,-0.037971754,0.46123715,3,WALKING_UPSTAIRS
0.21317248,-0.036070128,-0.037668279,-0.33445365,0.020855895,-0.33935265,-0.35917754,-0.041221977,-0.34465225,-0.11270991,-0.19988552,-0.25429871,0.26875858,-0.037971754,0.51809439,3,WALKING_UPSTAIRS
0.25487923,0.009818625,-0.11610301,-0.31142597,0.028671273,-0.23291202,-0.34177025,0.012537278,-0.22918599,-0.11270991,-0.10646164,-0.31834586,0.26875858,0.073973044,0.42226124,3,WALKING_UPSTAIRS
0.18985623,-0.010557565,-0.16922033,-0.33349122,-0.012893444,-0.26160471,-0.36148797,-0.047375561,-0.20756505,-0.25329828,-0.10646164,-0.39261181,0.30186904,0.058471681,0.42226124,3,WALKING_UPSTAIRS
0.22028647,-0.14529952,-0.042427419,-0.35562947,0.11654304,-0.36882095,-0.38399395,0.098966711,-0.35191422,-0.21836687,-0.28178853,-0.41879016,0.38944339,-0.1534575,0.51754953,3,WALKING_UPSTAIRS
0.30126226,-0.031648946,-0.08434376,-0.41421498,0.009094108,-0.39515577,-0.45502234,-0.047783241,-0.36613915,-0.21836687,-0.15479021,-0.43625032,0.40699338,-0.0367959,0.59270117,3,WALKING_UPSTAIRS
0.29812846,-0.021686009,-0.11539107,-0.40995251,-0.019722487,-0.42711317,-0.43935087,-0.06097317,-0.37862975,-0.14817166,-0.096100093,-0.48892783,0.45877626,0.046998548,0.60811311,3,WALKING_UPSTAIRS
0.29854837,0.006219991,-0.10200848,-0.36752895,-0.044319969,-0.42369178,-0.402261,-0.075942688,-0.41338086,-0.14817166,-0.096100093,-0.28741996,0.37364587,0.12294673,0.56966578,3,WALKING_UPSTAIRS
0.25235428,-0.005312976,-0.11227819,-0.39102517,-0.053909417,-0.37165439,-0.4143687,-0.082614976,-0.35226099,-0.1914821,-0.05473603,-0.28741996,0.37364587,0.12294673,0.55985228,3,WALKING_UPSTAIRS
0.27764222,-0.043879138,-0.08554055,-0.3791767,0.021226512,-0.42071332,-0.40706086,0.003171765,-0.40819146,-0.031490912,-0.05473603,-0.43614386,0.24254386,-0.00689147,0.55985228,3,WALKING_UPSTAIRS
0.29724976,-0.01413362,-0.1331221,-0.39409861,-0.04023853,-0.31299398,-0.43075954,-0.07903438,-0.29689519,-0.031490912,-0.20636935,-0.4162549,0.24254386,-0.00689147,0.53022388,3,WALKING_UPSTAIRS
0.26222974,-0.016215127,-0.13942684,-0.41678636,-0.10604939,-0.31288174,-0.44948059,-0.12472474,-0.27752895,-0.23192703,-0.20636935,-0.4162549,0.40430555,0.05133714,0.53022388,3,WALKING_UPSTAIRS
0.19695721,0.056389711,0.12161435,-0.81537056,-0.71897289,-0.58503713,-0.85761324,-0.71018973,-0.54637106,-0.62088295,-0.29582316,-0.36323405,0.66897004,0.66766581,0.68992377,5,STANDING
0.24892254,-0.05081451,-0.040399394,-0.93229534,-0.80881435,-0.77148353,-0.93734996,-0.81485891,-0.75041694,-0.91420171,-0.5079399,-0.62115503,0.74575607,0.56382843,0.81248427,5,STANDING
0.29745142,-0.053719594,-0.15501218,-0.89729723,-0.74833022,-0.5409907,-0.9167225,-0.75350595,-0.59403309,-0.76330434,-0.42575272,-0.62323317,0.73705812,0.56382843,0.49546015,5,STANDING
0.31015977,0.018052605,-0.2236719,-0.88050878,-0.75809525,-0.44603754,-0.89390867,-0.77207683,-0.40835518,-0.76330434,-0.38784648,-0.62323317,0.73705812,0.60583673,0.49546015,5,STANDING
0.30170926,-0.002387743,-0.14306728,-0.92095319,-0.77741503,-0.61073446,-0.93537032,-0.78194853,-0.63980173,-0.81580596,-0.38784648,-0.72242995,0.75855788,0.63292261,0.54339985,5,STANDING
0.28416228,-0.046540223,-0.10134398,-0.97256428,-0.89724405,-0.86652728,-0.9784485,-0.89193711,-0.84968021,-0.88295747,-0.52235805,-0.72242995,0.80148467,0.62527437,0.80818832,5,STANDING
0.28272557,-0.02334463,-0.13606173,-0.98878859,-0.92650687,-0.94395512,-0.99052484,-0.9412362,-0.93689261,-0.93404119,-0.54746827,-0.81954071,0.83599218,0.62527437,0.80818832,5,STANDING
0.28399551,-0.02101954,-0.12271536,-0.98812275,-0.93906795,-0.96400768,-0.99060449,-0.94578965,-0.95904603,-0.91496116,-0.54834542,-0.8181485,0.84796423,0.64038188,0.82437729,5,STANDING
0.27880448,-0.017506022,-0.10882544,-0.98628147,-0.92380397,-0.94117023,-0.98807562,-0.92451849,-0.93282717,-0.91496116,-0.54640253,-0.79464224,0.84519901,0.64038188,0.82437729,5,STANDING
0.27543356,-0.030908181,-0.12072162,-0.98986358,-0.80784789,-0.89087064,-0.99131845,-0.83834011,-0.89934304,-0.92883521,-0.54030097,-0.79464224,0.84519901,0.55291543,0.77339131,5,STANDING
0.27435965,-0.02244621,-0.11482096,-0.97276618,-0.64927078,-0.83643946,-0.9796063,-0.65692927,-0.83997685,-0.92076029,-0.37918343,-0.73253369,0.7985448,0.55291543,0.77339131,5,STANDING
0.271998,0.016903657,-0.078855736,-0.97346838,-0.70246159,-0.86945037,-0.97980955,-0.71160105,-0.85680724,-0.92076029,-0.37918343,-0.73253369,0.7985448,0.58100734,0.79690075,5,STANDING
0.28471301,-0.007396342,-0.12004112,-0.99171214,-0.87965718,-0.91686538,-0.9935272,-0.88119324,-0.91968106,-0.92647324,-0.45140008,-0.75849342,0.84169937,0.66546016,0.79415965,5,STANDING
0.27953649,-0.031443794,-0.11189953,-0.99242302,-0.96789875,-0.93054468,-0.99366785,-0.96877536,-0.92535533,-0.92647324,-0.56202254,-0.79670188,0.84472024,0.66546016,0.79415965,5,STANDING
0.27751085,-0.018852345,-0.100455,-0.99549934,-0.9809377,-0.95942657,-0.99595186,-0.97914859,-0.95348348,-0.94080998,-0.55974042,-0.79670188,0.84780021,0.68649469,0.84066388,5,STANDING
0.44771752,0.20709635,-0.11742993,-0.84302864,-0.10138024,-0.5537653,-0.84908722,-0.049919664,-0.55250533,-0.71028388,0.1646018,-0.65550406,0.82553481,0.59771536,0.58021773,5,STANDING
0.26047972,-0.032310015,-0.066292175,-0.97687274,-0.77921598,-0.87482989,-0.97890541,-0.7798618,-0.87785638,-0.90413307,-0.43634391,-0.67263197,0.82553481,0.59771536,0.80196971,5,STANDING
0.27695929,-0.003010749,-0.11633288,-0.97574518,-0.87656835,-0.93232227,-0.98481341,-0.90107968,-0.94480074,-0.86207355,-0.4545719,-0.77975814,0.82846784,0.59975732,0.7656192,5,STANDING
0.27982846,-0.005506631,-0.10796935,-0.97634601,-0.87796933,-0.92200577,-0.9865198,-0.87998873,-0.92767644,-0.86207355,-0.4545719,-0.77975814,0.82846784,0.65465511,0.7656192,5,STANDING
0.2791094,-0.021106346,-0.11382425,-0.98991208,-0.91538684,-0.94063627,-0.99199968,-0.9118341,-0.93780086,-0.92729383,-0.51889637,-0.7802211,0.84129575,0.65465511,0.81587426,5,STANDING
0.28098394,-0.00829966,-0.124802,-0.98735632,-0.91652603,-0.95720593,-0.99103196,-0.92707559,-0.95966247,-0.92828273,-0.48726333,-0.80472173,0.81858815,0.66834602,0.78167918,5,STANDING
0.27802502,-0.017025198,-0.11254668,-0.98853388,-0.91395165,-0.96701379,-0.99255377,-0.92611803,-0.97626272,-0.92828273,-0.48726333,-0.8159902,0.81858815,0.66867034,0.78167918,5,STANDING
0.27552393,-0.031934758,-0.11197509,-0.99767997,-0.97508002,-0.99004639,-0.9980293,-0.97606183,-0.98868703,-0.94331014,-0.56611787,-0.82380616,0.85080676,0.66867034,0.8419604,5,STANDING
0.27697908,-0.023169356,-0.11972657,-0.99743672,-0.97719505,-0.99678099,-0.9978451,-0.97814393,-0.99749082,-0.94161062,-0.5655463,-0.82608523,0.85182238,0.68129551,0.8419604,5,STANDING
0.27988052,-0.02071467,-0.11288727,-0.99574359,-0.97985147,-0.98793175,-0.9961683,-0.98007521,-0.98602758,-0.93809689,-0.5655463,-0.82103496,0.85050551,0.68343726,0.84244548,5,STANDING
0.27583885,-0.019245117,-0.10385565,-0.99576249,-0.98181893,-0.98522221,-0.99620121,-0.98184888,-0.98460121,-0.93809689,-0.56905121,-0.8086834,0.85050551,0.68395817,0.84244548,5,STANDING
0.27577535,-0.017373061,-0.1006749,-0.99686443,-0.98829522,-0.98796661,-0.99728335,-0.98779058,-0.98892583,-0.94181627,-0.56905121,-0.8086834,0.85071645,0.69259867,0.84576597,5,STANDING
0.27900791,-0.020434043,-0.098528945,-0.99747975,-0.98711684,-0.99238868,-0.99788879,-0.98693738,-0.99253093,-0.94181627,-0.56974961,-0.8151177,0.85221251,0.68885121,0.84851696,5,STANDING
0.12080064,0.14263826,-0.099045917,-0.9236742,-0.021478685,-0.82780587,-0.92952825,-0.03822651,-0.86329157,-0.89070805,0.32472025,-0.64635987,0.69511467,0.56731813,0.70135439,5,SITTING
0.25615433,-0.034265946,-0.14602717,-0.92512219,-0.76786433,-0.82835863,-0.93460197,-0.77227881,-0.84245716,-0.84976015,-0.4488649,-0.77825424,0.72601031,0.56731813,0.68214471,5,SITTING
0.2612768,0.015786385,-0.1414368,-0.94027878,-0.84380606,-0.82746289,-0.94569601,-0.87303903,-0.8419486,-0.84976015,-0.4488649,-0.79573865,0.80312911,0.59359956,0.68214471,5,SITTING
0.24486664,0.002317532,-0.10838318,-0.97364246,-0.9353612,-0.95249817,-0.9728594,-0.93664501,-0.94494005,-0.93509026,-0.50049631,-0.79573865,0.82014023,0.69331037,0.83244452,5,SITTING
0.27861767,-0.014431964,-0.11842574,-0.98775052,-0.98249869,-0.96989556,-0.98824286,-0.98216948,-0.96482539,-0.93509026,-0.55811931,-0.81419927,0.83805227,0.69331037,0.83244452,5,SITTING
0.26804369,-0.014861369,-0.10541412,-0.99068745,-0.97696676,-0.98172873,-0.99150032,-0.97723518,-0.98199824,-0.93867924,-0.55691901,-0.81200607,0.83579504,0.68539454,0.84200268,5,SITTING
0.27364874,-0.01562259,-0.11175376,-0.97961293,-0.96835173,-0.96092423,-0.98649649,-0.97352847,-0.9652213,-0.91335222,-0.52389361,-0.78107105,0.79049521,0.68539454,0.8109023,5,SITTING
0.27792867,-0.019371201,-0.096513379,-0.96625125,-0.92567999,-0.91737049,-0.97406026,-0.93567035,-0.91462124,-0.91117738,-0.52389361,-0.75462312,0.79049521,0.6470464,0.8109023,5,SITTING
0.27786886,-0.017912133,-0.1033975,-0.97166165,-0.92790888,-0.91608179,-0.97790859,-0.93493498,-0.91479116,-0.91117738,-0.54193223,-0.75462312,0.81440032,0.6470464,0.81763677,5,SITTING
0.29024824,-0.014810354,-0.14075001,-0.99164537,-0.97694508,-0.96748308,-0.99286949,-0.97637245,-0.96673191,-0.93074097,-0.55739412,-0.82146907,0.84659566,0.68906217,0.81630936,5,SITTING
0.28122698,-0.014494686,-0.13413847,-0.98203167,-0.97353399,-0.95890387,-0.98778354,-0.97633563,-0.9629785,-0.93022895,-0.54535504,-0.7792741,0.79318685,0.68047469,0.80660651,5,SITTING
0.29496156,0.10088708,-0.076497263,-0.95393177,-0.63976034,-0.71287455,-0.96098207,-0.61631364,-0.72691558,-0.8529138,-0.30331173,-0.6400293,0.8059051,0.59681781,0.64308114,5,SITTING
0.29758243,-0.023350527,-0.14052549,-0.97465294,-0.69543691,-0.8937034,-0.97745832,-0.69239403,-0.88840365,-0.91179305,-0.34359098,-0.7747731,0.82756008,0.61260395,0.78070317,5,SITTING
0.29063575,-0.0530333,-0.13718076,-0.98302997,-0.84132791,-0.9256832,-0.98478582,-0.82770186,-0.92561164,-0.91910339,-0.52779926,-0.7989395,0.8331441,0.61260395,0.79140994,5,SITTING
0.27770711,-0.006516599,-0.1065482,-0.97974542,-0.92561243,-0.95070335,-0.98399824,-0.92692587,-0.95164989,-0.9192911,-0.50352489,-0.79077376,0.80692815,0.67479979,0.81280939,5,SITTING
0.27300859,-0.006901705,-0.097782527,-0.97924713,-0.93696024,-0.96286443,-0.98310186,-0.945287,-0.96404969,-0.9192911,-0.50352489,-0.79077376,0.80692815,0.68083999,0.82797144,5,SITTING
0.27407041,0.001962847,-0.11901616,-0.97595589,-0.90798663,-0.93833,-0.98061742,-0.91002027,-0.94172879,-0.90906927,-0.50003885,-0.7799934,0.82286513,0.66872576,0.80996266,5,SITTING
0.28287247,-0.015263164,-0.13345985,-0.9781309,-0.88212949,-0.9402891,-0.98355772,-0.87470644,-0.94162483,-0.90906927,-0.50003885,-0.7799934,0.82286513,0.66151316,0.80996266,5,SITTING
0.27699958,-0.02525726,-0.10636108,-0.98972979,-0.93313951,-0.95271931,-0.99086439,-0.92933667,-0.94966912,-0.93239892,-0.54887873,-0.80385038,0.84068544,0.66151316,0.81612959,5,SITTING
0.27264024,-0.016228416,-0.10013735,-0.99224531,-0.95859169,-0.9741778,-0.99312528,-0.95649765,-0.97273913,-0.93997857,-0.54887873,-0.80385038,0.84068544,0.68018882,0.84223333,5,SITTING
0.28049483,-0.018677425,-0.11243487,-0.99622099,-0.97417864,-0.98455897,-0.99700044,-0.97212795,-0.98452799,-0.93798006,-0.56315915,-0.81673922,0.8499774,0.68018882,0.83850334,5,SITTING
0.28213962,-0.015997534,-0.12714797,-0.99416356,-0.97602391,-0.95944215,-0.99511883,-0.97611177,-0.95799831,-0.93733283,-0.56315915,-0.81014221,0.84539869,0.68245699,0.82244073,5,SITTING
0.26791366,-0.018408409,-0.12914511,-0.96849174,-0.94056104,-0.94503381,-0.98028739,-0.94931981,-0.95254691,-0.93008962,-0.52653116,-0.75355393,0.77313133,0.64309305,0.81172992,5,SITTING
0.22616075,-0.032703273,-0.13220875,-0.74266357,-0.80799799,-0.8391944,-0.78093081,-0.83305357,-0.84176226,-0.82978306,-0.39921201,-0.71883521,0.42195955,0.53261744,0.75540304,5,LAYING
